oid,barcode,brandCode,category,categoryCode,cpgoid,cpgref,name,topBrand
6000a0f3be37ce2bb793012a,511111219668,NULL,Baking,BAKING,6000a0f3be37ce2bb7930129,Cogs,test brand @1610653939508,0
60019b82be37ce4f17e558d2,511111219736,TEST BRANDCODE @1610718082494,Baking,BAKING,60019b82be37ce4f17e558d1,Cogs,test brand @1610718082493,0
601ac142be37ce2ead43755c,511111219897,TEST BRANDCODE @1612366146133,Baking,BAKING,601ac142be37ce2ead437559,Cogs,test brand @1612366146133,0
5a5d2ac5e4b06ba572cf24a7,511111300090,COLMAN'S,Condiments & Sauces,NULL,53e10d6368abd3c7065097cc,Cogs,Colman's,NULL
5a5d2856e4b0db471c2d0430,511111300144,TWO HATS,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Two Hats,NULL
5a5d257fe4b06ba572cf24a3,511111300212,SHEAF STOUT,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Sheaf Stout,NULL
5a5d1c77e4b06ba572cf249a,511111300373,BIAGLUT,Grocery,NULL,559c2234e4b06aca36af13c6,Cogs,BIAGLUT,0
5a5d1a8ce4b0db471c2d0420,511111300427,MUNCHOS,Snacks,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,MUNCHOS,NULL
5a02188be4b00d6a5ccb394d,511111300588,POND'S,Beauty,NULL,5332f5f6e4b03c9a25efd0b4,Cogs,POND'S,0
592486bfe410d61fcea3d140,511111300656,VASELINE,Personal Care,PERSONAL_CARE,5332f5f6e4b03c9a25efd0b4,Cogs,VASELINE,0
592486bfe410d61fcea3d139,511111300700,ST IVES,Beauty,NULL,5332f5f6e4b03c9a25efd0b4,Cogs,ST. IVES,0
592486bee410d61fcea3d128,511111300861,DOVE BODY,Personal Care,NULL,5332f5f6e4b03c9a25efd0b4,Cogs,DOVE,0
592486bde410d61fcea3d121,511111300939,BEN & JERRY'S,Frozen,FROZEN,5332f5f6e4b03c9a25efd0b4,Cogs,BEN & JERRY'S,1
58b5988ce4b0857c2ddb7252,511111301028,,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Henry's Hard Sparkling,0
5887a143e4b02187f85cdad2,511111301189,MAXWELL HOUSE,Beverages,NULL,559c2234e4b06aca36af13c6,Cogs,Maxwell House,0
58861c7f4e8d0d20bc42c4fe,511111301257,,Breakfast & Cereal,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Quaker Real Medleys,0
58861c7f4e8d0d20bc42c4f9,511111301301,PROPEL,Beverages,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Propel,0
585a9744e4b03e62d1ce0e98,511111301462,TROPICANA,Beverages,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Tropicana,0
585a970ee4b03e62d1ce0e91,511111301530,SMARTFOOD,Snacks,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Smartfood,NULL
585a9675e4b03e62d1ce0e7f,511111301691,IZZE,Beverages,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Izze,0
585a964ce4b03e62d1ce0e7a,511111301745,CRACKER JACK,Snacks,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Cracker Jack,1
581ce962e4b058c71f74c443,511111301813,NULL,NULL,NULL,581ce8d5e4b058c71f74c442,Cpgs,.,NULL
57ebc293e4b0ac389136a345,511111301974,NANCY'S,Frozen,NULL,559c2234e4b06aca36af13c6,Cogs,Nancy's,0
57ebc125e4b0ac389136a33b,511111302063,,Grocery,NULL,559c2234e4b06aca36af13c6,Cogs,Kraft Macaroni & Cheese,0
57ebc009e4b0ac389136a334,511111302131,HEINZ,Condiments & Sauces,NULL,559c2234e4b06aca36af13c6,Cogs,Heinz,0
57e580e8e4b0ac389136a304,511111302292,,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Coors Banquet,0
57d95826e4b0ac389136a2b7,511111302346,CRYSTAL LIGHT,Beverages,NULL,559c2234e4b06aca36af13c6,Cogs,Crystal Light,0
57d848efe4b0ac389136a2aa,511111302414,ATHENOS,Dairy,NULL,559c2234e4b06aca36af13c6,Cogs,Athenos,0
55bf8c15e4b0d8e685c1489c,511111302575,,Breakfast & Cereal,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Quaker Life,0
55b630d9e4b0d8e685c1421f,511111302629,NULL,NULL,NULL,55b62995e4b0d8e685c14213,Cogs,Sundrop,NULL
537b7ec2892471241348d70a,511111302780,NULL,NULL,NULL,537b7ec2892471241348d709,Cpgs,Cedar Crest,NULL
53501d29b9237fd7718f9e15,511111302858,NULL,NULL,NULL,5332fa58e4b03c9a25efd215,Cpgs,Tombstone,NULL
5332fa7de4b03c9a25efd22f,511111302902,NULL,NULL,NULL,5332f5ebe4b03c9a25efd0a8,Cpgs,Sprite Zero,NULL
5332fa75e4b03c9a25efd221,511111303015,NULL,NULL,NULL,5332f5ebe4b03c9a25efd0a8,Cpgs,DASANI,NULL
5332f9fde4b03c9a25efd1cf,511111303176,NULL,NULL,NULL,5332f5f2e4b03c9a25efd0aa,Cpgs,Froot Loops,NULL
5332f9f3e4b03c9a25efd1c9,511111303220,NULL,NULL,NULL,5332f5f2e4b03c9a25efd0aa,Cpgs,Pop-tarts,NULL
5332f7e0e4b03c9a25efd151,511111303381,NULL,NULL,NULL,5332f5f3e4b03c9a25efd0ae,Cpgs,Good Earth,NULL
5332f7b4e4b03c9a25efd140,511111303459,NULL,NULL,NULL,5332f7a7e4b03c9a25efd134,Cpgs,Bud Light Platinum,NULL
5332f7ace4b03c9a25efd13b,511111303503,NULL,NULL,NULL,5332f7a7e4b03c9a25efd134,Cpgs,Bacardi,NULL
5332f769e4b03c9a25efd122,511111303664,NULL,NULL,NULL,5332f5ebe4b03c9a25efd0a8,Cpgs,Odwalla,NULL
5332f757e4b03c9a25efd114,511111303732,NULL,NULL,NULL,5332f5f2e4b03c9a25efd0aa,Cpgs,gardenburger,NULL
5332f60ce4b03c9a25efd0c3,511111303893,BRISK,Beverages,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Brisk Iced Tea,0
5332f5fee4b03c9a25efd0bd,511111303947,NULL,NULL,NULL,53e10d6368abd3c7065097cc,Cpgs,Bottled Starbucks,NULL
5332f5ebe4b03c9a25efd0a7,511111304050,NULL,NULL,NULL,5332f5ebe4b03c9a25efd0a8,Cpgs,Monster,NULL
5a8c3140e4b07f0a2dac8941,511111304104,GARDEN FRESH GOURMET,Grocery,NULL,5a734034e4b0d58f376be874,Cogs,Garden Fresh Gourmet,0
5aa1b41de4b086c8aad5e096,511111304265,MOMOFUKU,Condiments & Sauces,NULL,559c2234e4b06aca36af13c6,Cogs,MOMOFUKU Sauce,0
5ab15207e4b0be0a89bb0b04,511111304333,GOLDFISH,Snacks,NULL,5a734034e4b0d58f376be874,Cogs,Goldfish,0
5afda22ee4b03bf01c2a2965,511111304494,ARCHWAY,Snacks,NULL,5a734034e4b0d58f376be874,Cogs,Archway,0
5afda5a6e4b03bf01c2a2968,511111304548,KRUNCHERS,Snacks,NULL,5a734034e4b0d58f376be874,Cogs,Krunches!,0
5bcdfc5a965c7d66d92731e9,511111304616,NULL,Beverages,NULL,53e10d6368abd3c7065097cc,Cogs,V8 Hydrate,NULL
5cc725bd166eb31bbbadccbd,511111304777,CAPE LINE,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Cape Line,NULL
5cdad1daca6a4c76f3f8c515,511111304821,WILD STYLE,Condiments & Sauces,NULL,559c2234e4b06aca36af13c6,Cogs,Wild Style Sauce,NULL
5d6412e9a3a018514994f426,511111304982,BETTER HOMES & GARDENS,Magazines,NULL,5d5d4fd16d5f3b23d1bc7905,Cogs,Better Homes & Gardens Magazine,NULL
5d6417f56d5f3b23d1bc790d,511111305071,511111305071,Magazines,NULL,5d5d4fd16d5f3b23d1bc7905,Cogs,MARTHA STEWART LIVING MAGAZINE,0
5d66d516a3a018093ab34725,511111305286,511111305286,Magazines,NULL,5d5d4fd16d5f3b23d1bc7905,Cogs,Country Home Magazine,NULL
5d66d9016d5f3b6188d4f04a,511111305354,BUBLY,Beverages,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Bubly Sparkling Water,0
5d66dc946d5f3b6188d4f04e,511111305408,LEMON LEMON,Beverages,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Lemon Lemon Sparkling Drinks,NULL
5da60576a60b87376833e349,511111305569,511111305569,Health & Wellness,NULL,53e10d6368abd3c7065097cc,Cogs,AFRINÂ® NO DRIP PUMP MISTS,NULL
5da606ae1dda2c3e1416ae86,511111305637,ALEVE PM NIGHT TIME,Health & Wellness,NULL,53e10d6368abd3c7065097cc,Cogs,ALEVEÂ® PM NIGHT TIME,NULL
5da608f61dda2c3e1416ae8e,511111305798,511111305798,Health & Wellness,NULL,53e10d6368abd3c7065097cc,Cogs,ONE A DAYÂ® ESSENTIAL,NULL
5da6097ea60b87376833e358,511111305842,511111305842,Health & Wellness,NULL,53e10d6368abd3c7065097cc,Cogs,ONE A DAYÂ® VITACRAVES ADULT MULTIVITAMINS,NULL
5daf33e71dda2c3e1416ae93,511111305910,LARABAR,Snacks,NULL,5332f5f3e4b03c9a25efd0ae,Cogs,LÃ„RABARâ„¢,NULL
5daf54491dda2c3e1416ae97,511111306009,HONEY NUT CHEERIOS,Breakfast & Cereal,NULL,5332f5f3e4b03c9a25efd0ae,Cogs,Honey Nut Cheeriosâ„¢,NULL
5db77f7aa60b87376833e368,511111306160,HERSHEYS HOT COCOA,Beverages,NULL,559c2234e4b06aca36af13c6,Cogs,Hershey's Hot Cocoa Mix,NULL
5dc0351a1dda2c0ad7da64aa,511111306238,MONSTERS CEREAL,Breakfast & Cereal,NULL,5332f5f3e4b03c9a25efd0ae,Cogs,Monster's Cereal,NULL
5c76db7295144c5375687b50,511111306887,DASH-2249 1,Frozen,NULL,5c76d20595144c5375687b4e,Cogs,DASH-2249 Brand2,0
5db3288aee7f2d6de4248977,511111312949,PULLUPS,Baby,NULL,550b2565e4b001d5e9e4146f,Cogs,Pull-Ups,1
5e710dd5ee7f2d0b35b2a193,511111314097,I CAN'T BELIEVE IT'S NOT BUTTER,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,5e5ea9cc9c50da1291a6d074,Cogs,I CAN'T BELIEVE IT'S NOT BUTTER!,NULL
5ec2dde7be37ce5234ec36bb,511111314653,BAYERÂ® ASPIRIN,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,Cogs,BayerÂ® Aspirin,0
5f19e062be37ce33f74a1675,511111315162,NULL,Baking,BAKING,5f19e062be37ce33f74a1674,Cogs,test brand @1595531362667,NULL
5f21c54abe37ce7958c59528,511111315230,AIR WICK,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,5f10c05cbe37ce238c6cabaf,Cogs,AIR WICKÂ®,0
5f35a0babe37ce6853cff202,511111315391,TEST BRANDCODE @1597350074997,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1597350074997,NULL
5f38578fbe37ce5178517ad6,511111315445,TEST BRANDCODE @1597527951436,Baking,BAKING,5f38578fbe37ce5178517ad3,Cogs,test brand @1597527951436,NULL
5f3d6f44be37ce4ddbb1bb3e,511111315513,TEST BRANDCODE @1597861700968,Baking,BAKING,5f3d6f44be37ce4ddbb1bb3a,Cogs,test brand @1597861700968,NULL
5f403231be37ce5f78d9ed17,511111315674,TEST BRANDCODE @1598042673502,Baking,BAKING,5f403231be37ce5f78d9ed14,Cogs,test brand @1598042673502,NULL
5f43faabbe37ce3ef3fd3716,511111315728,TEST BRANDCODE @1598290603587,Baking,BAKING,5f43faabbe37ce3ef3fd3714,Cogs,test brand @1598290603587,NULL
5f4802d2be37ce0c83033743,511111315889,NULL,Baking,BAKING,5f4802d2be37ce0c83033742,Cogs,test brand @1598554834882,NULL
5f4936ddbe37ce52f8314fd9,511111315957,NULL,Baking,BAKING,5f4936dcbe37ce52f8314fd8,Cogs,test brand @1598633693011,NULL
5f493dabbe37ce64d0ae36bd,511111316046,TEST BRANDCODE @1598635435896,Baking,BAKING,5f493dabbe37ce64d0ae36ba,Cogs,test brand @1598635435896,NULL
5f493e72be37ce64d0ae36c6,511111316114,TEST BRANDCODE @1598635634882,Baking,BAKING,5f493e72be37ce64d0ae36c2,Cogs,test brand @1598635634882,NULL
5f4a7a5dbe37ce2d95e65ca2,511111316275,TEST BRANDCODE @1598716509358,Baking,BAKING,5f4a7a5bbe37ce2d95e65c9f,Cogs,test brand @1598716509357,NULL
5f4bf556be37ce0b4491554a,511111316329,TEST BRANDCODE @1598813526618,Baking,BAKING,5f4bf556be37ce0b44915549,Cogs,test brand @1598813526618,NULL
5f504acabe37ce0b793c9418,511111316480,NULL,Baking,BAKING,5f504acabe37ce0b793c9417,Cogs,test brand @1599097546963,NULL
5f59002dbe37ce21f1287c10,511111316558,GERBER GOOD START,Baby,BABY,5f58fa84be37ce21f1287c0f,Cogs,Gerber Good Start,NULL
5f5bc4f1be37ce17125ac0ea,511111316602,TEST BRANDCODE @1599849713773,Baking,BAKING,5f5bc4f1be37ce17125ac0e8,Cogs,test brand @1599849713772,NULL
5f772951be37ce6b592e90d0,511111316763,NULL,Baking,BAKING,5f772951be37ce6b592e90cf,Cogs,test brand @1601644881253,NULL
5f7760f0be37ce1d26d7b7a4,511111316831,TEST BRANDCODE @1601659120793,Baking,BAKING,5f7760f0be37ce1d26d7b7a2,Cogs,test brand @1601659120793,NULL
5f7ba933be37ce2f290fb256,511111316992,TEST BRANDCODE @1601939763539,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1601939763539,NULL
5f9770bfbe37ce03d08a2d86,511111317081,TEST BRANDCODE @1603760319788,Baking,BAKING,5f9770bfbe37ce03d08a2d83,Cogs,test brand @1603760319788,NULL
5f99f71bbe37ce13da9eadea,511111317159,TEST BRANDCODE @1603925787441,Baking,BAKING,5f99f71bbe37ce13da9eade6,Cogs,test brand @1603925787441,NULL
5fa1c567be37ce402c4618f1,511111317203,TEST BRANDCODE @1604437351617,Baking,BAKING,5fa1c567be37ce402c4618ef,Cogs,test brand @1604437351617,0
5fb28549be37ce522e165cb5,511111317364,NULL,Baking,BAKING,5fb28549be37ce522e165cb4,Cogs,test brand @1605535049181,0
5fb6d726be37ce522e165cc0,511111317432,ALTOS,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Cogs,AltosÂ®,0
5fb80a6bbe37ce522e165cd0,511111317593,"JAMESON COLD BREW ",Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Cogs,"JamesonÂ® Cold Brew ",0
5fb80e70be37ce522e165cd5,511111317647,MALIBUÂ® STRAWBERRY,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Cogs,MalibuÂ® Strawberry,0
5fb81ab9be37ce522e165cdc,511111317715,ABSOLUTÂ® CITRON,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Cogs,AbsolutÂ® Citron,0
5fc54c0abe37ce1911dbb3b3,511111317876,TEST BRANDCODE @1606765578747,Baking,BAKING,5fc54c0abe37ce1911dbb3b1,Cogs,test brand @1606765578747,0
5fcda47cbe37ce688e08b0c3,511111317920,NULL,Baking,BAKING,5fcda47cbe37ce688e08b0c2,Cogs,test brand @1607312508610,0
5fcff319be37ce6d53dfc691,511111318033,NULL,Baking,BAKING,5fcff319be37ce6d53dfc690,Cogs,test brand @1607463705032,0
5fd3acb6be37ce0d9386bb41,511111318194,TEST BRANDCODE @1607707830137,Baking,BAKING,5fd3acb5be37ce0d9386bb3e,Cogs,test brand @1607707830137,0
5fd3ae1fbe37ce0d9386bb56,511111318248,TEST BRANDCODE @1607708191128,Baking,BAKING,5fd3ae1fbe37ce0d9386bb54,Cogs,test brand @1607708191128,0
5fd7f2b3be37ce733975586b,511111318316,TEST BRANDCODE @1607987891893,Baking,BAKING,5fd7f2b3be37ce7339755868,Cogs,test brand @1607987891893,0
5fdce9cabe37ce5fa8ba59ce,511111318477,NULL,Baking,BAKING,5fdce9cabe37ce5fa8ba59cd,Cogs,test brand @1608313290565,0
5fdce9eabe37ce5fa8ba59db,511111318521,TEST BRANDCODE @1608313322283,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1608313322283,0
5ff74126be37ce1e961f3271,511111318682,TEST BRANDCODE @1610039590413,Baking,BAKING,5ff74126be37ce1e961f326e,Cogs,test brand @1610039590413,0
5ff74500be37ce1e961f327a,511111318750,TEST BRANDCODE @1610040576148,Baking,BAKING,5ff74500be37ce1e961f3276,Cogs,test brand @1610040576148,0
5ff75cdfbe37ce1e961f328f,511111318804,TEST BRANDCODE @1610046687007,Baking,BAKING,5ff75cdebe37ce1e961f328c,Cogs,test brand @1610046687007,0
5ff78071be37ce6a424ca0e8,511111318965,TEST BRANDCODE @1610055793411,Baking,BAKING,5ff78071be37ce6a424ca0e7,Cogs,test brand @1610055793411,0
5ff8b5fbbe37ce4a1398660e,511111319078,TEST BRANDCODE @1610135035332,Baking,BAKING,5ff8b5fbbe37ce4a1398660d,Cogs,test brand @1610135035331,0
5ff8b5febe37ce4a13986614,511111319122,NULL,Baking,BAKING,5ff8b5febe37ce4a13986613,Cogs,test brand @1610135038186,0
5ffe336fbe37ce5e01754c32,511111319283,TEST BRANDCODE @1610494831082,Baking,BAKING,5ffe336ebe37ce5e01754c2e,Cogs,test brand @1610494831082,0
5ffe347fbe37ce5e01754c42,511111319351,TEST BRANDCODE @1610495103255,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1610495103255,0
5ffe35eabe37ce5e01754c49,511111319405,TEST BRANDCODE @1610495466285,Baking,BAKING,5ffe35eabe37ce5e01754c45,Cogs,test brand @1610495466285,0
5fff3aa0be37ce2bb7930117,511111319566,TEST BRANDCODE @1610562208600,Baking,BAKING,5fff3aa0be37ce2bb7930116,Cogs,test brand @1610562208600,0
6000a0c6be37ce2bb793011f,511111319634,TEST BRANDCODE @1610653894519,Baking,BAKING,6000a0c6be37ce2bb793011c,Cogs,test brand @1610653894519,0
60074261be37ce360be639f6,511111319795,NULL,Baking,BAKING,60074260be37ce360be639f5,Cogs,test brand @1611088480964,0
60074278be37ce360be63a03,511111319849,TEST BRANDCODE @1611088504474,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1611088504474,0
601ac142be37ce2ead43755e,511111319917,TEST BRANDCODE @1612366146827,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1612366146827,0
5a5e32c3e4b06ba572cf24aa,511111400042,MAGNUM,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Magnum,NULL
5a5d29fde4b0db471c2d0433,511111400110,BADEDAS,Beauty & Personal Care,NULL,53e10d6368abd3c7065097cc,Cogs,Badedas,NULL
5a5d234be4b06ba572cf249f,511111400271,LECH PREMIUM,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Lech,NULL
5a5d1e8fe4b06ba572cf249e,511111400325,OVEN FRY,Grocery,NULL,559c2234e4b06aca36af13c6,Cogs,OVEN FRY,0
5a4d250ce4b0d5c3fd86b67b,511111400486,SPITZ,Snacks,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,SPITZ,NULL
5a0219ede4b00d6a5ccb394e,511111400554,TONI&GUY,Personal Care,NULL,5332f5f6e4b03c9a25efd0b4,Cogs,TONI&GUY,0
5a021611e4b00efe02b02a57,511111400608,LIPTON TEA Leaves,Grocery,NULL,5332f5f6e4b03c9a25efd0b4,Cogs,LIPTON TEA Leaves,0
592486bee410d61fcea3d133,511111400769,MAGNUM Ice Cream,Frozen,NULL,5332f5f6e4b03c9a25efd0b4,Cogs,MAGNUM Ice Cream,0
592486bee410d61fcea3d12b,511111400837,GOOD HUMOR,Frozen,NULL,5332f5f6e4b03c9a25efd0b4,Cogs,GOOD HUMOR,0
58b59989e4b0857c2ddb7255,511111400998,,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Redd's Wicked,0
588ba032e4b02187f85cdadc,511111401087,HP,Condiments & Sauces,NULL,559c2234e4b06aca36af13c6,Cogs,HP Sauce,0
5887a216e4b02187f85cdad5,511111401155,CLAUSSEN,Deli,NULL,559c2234e4b06aca36af13c6,Cogs,Claussen,0
5887a051e4b02187f85cdad0,511111401209,BAKER'S,Baking,NULL,559c2234e4b06aca36af13c6,Cogs,Baker's,0
58861c7e4e8d0d20bc42c4ea,511111401360,PILSNER URQUELL,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Pilsner Urquell,0
58861c7d4e8d0d20bc42c4d7,511111401438,,Grocery,NULL,559c2234e4b06aca36af13c6,Cogs,Velveeta Shells,0
585a96e0e4b03e62d1ce0e8a,511111401599,,Snacks,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Quaker Chewy,0
585a96ade4b03e62d1ce0e84,511111401643,NAKED JUICE,Beverages,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Naked Juice,NULL
585a9661e4b03e62d1ce0e7d,511111401711,FUNYUNS,Snacks,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Funyuns,1
580dff8fe4b0f32b2de21380,511111401872,NULL,Dairy,NULL,53e10d6368abd3c7065097cc,Cpgs,DiGiorno Cheese,NULL
57ebc2dfe4b0ac389136a34a,511111401926,TANG,Beverages,NULL,559c2234e4b06aca36af13c6,Cogs,Tang,0
57ebc13de4b0ac389136a33e,511111402039,NULL,Dairy,NULL,53e10d6368abd3c7065097cc,Cpgs,Kraft Shredded Cheese,NULL
57ebbed8e4b0ac389136a32e,511111402190,CLASSICO,Condiments & Sauces,NULL,559c2234e4b06aca36af13c6,Cogs,Classico,0
57e581dfe4b0ac389136a30e,511111402244,STEEL RESERVE,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Steel Reserve,0
57d9612be4b0ac389136a2ba,511111402312,DEVOUR,Frozen,NULL,559c2234e4b06aca36af13c6,Cogs,Devour,0
57c08275e4b0718ff5fcb036,511111402473,NULL,NULL,NULL,5332f7a7e4b03c9a25efd134,Cpgs,Brahma,NULL
57c0812de4b0718ff5fcb02e,511111402527,NULL,NULL,NULL,5332f5f2e4b03c9a25efd0aa,Cpgs,Crunchy Nut,NULL
55a58727e4b0d0a65b3693cd,511111402688,NULL,NULL,NULL,55a58719e4b0d0a65b3693cc,Cpgs,Nature's Bakery,NULL
5457a0cde4b05a46170caebc,511111402756,NULL,NULL,NULL,53e10d6368abd3c7065097cc,Cpgs,Fetch Rewards,NULL
53501e6cb9237fd7718f9e25,511111402800,NULL,NULL,NULL,53501d2ab9237fd7718f9e1a,Cpgs,Palermo,NULL
5332fa7ae4b03c9a25efd229,511111402961,NULL,NULL,NULL,5332f5ebe4b03c9a25efd0a8,Cpgs,Fanta,NULL
5332fa67e4b03c9a25efd216,511111403074,NULL,NULL,NULL,5332fa12e4b03c9a25efd1e7,Cpgs,Orv's,NULL
5332fa08e4b03c9a25efd1d9,511111403128,NULL,NULL,NULL,5332f5f2e4b03c9a25efd0aa,Cpgs,Raisin Bran,NULL
5332f9ede4b03c9a25efd1c2,511111403289,NULL,NULL,NULL,5332f7ffe4b03c9a25efd16b,Cpgs,Danimals,NULL
5332f7f5e4b03c9a25efd163,511111403357,LEINENKUGEL'S,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Leinenkugel's,0
5332f7c8e4b03c9a25efd148,511111403401,NULL,NULL,NULL,5332f5f3e4b03c9a25efd0ae,Cpgs,Cascadian Farm,NULL
5332f7a8e4b03c9a25efd135,511111403562,NULL,NULL,NULL,5332f7a7e4b03c9a25efd134,Cpgs,Bud Light,NULL
5332f775e4b03c9a25efd127,511111403630,NULL,NULL,NULL,5332f5f3e4b03c9a25efd0ae,Cpgs,Cheerios,NULL
5332f73ee4b03c9a25efd108,511111403791,NULL,NULL,NULL,5332f5ebe4b03c9a25efd0a8,Cpgs,Dr Pepper,NULL
5332f709e4b03c9a25efd0f2,511111403845,BLUE MOON,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Blue Moon,0
5332f605e4b03c9a25efd0c0,511111403913,NULL,NULL,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Amp,NULL
5332f5f5e4b03c9a25efd0b0,511111404002,NULL,NULL,NULL,5332f5f3e4b03c9a25efd0ae,Cpgs,Betty Crocker,NULL
5a8c3577e4b07f0a2dac8945,511111404163,KELSEN,Snacks,NULL,5a734034e4b0d58f376be874,Cogs,Kelsen,0
5a8c5ee7e4b07f0a2dac8948,511111404231,LOVE BEAUTY AND PLANET,Personal Care,NULL,5332f5f6e4b03c9a25efd0b4,Cogs,LOVE BEAUTY AND PLANET,0
5ab154dde4b0915382df761f,511111404392,"CAMPBELLS SOUP AT HAND ",Canned Goods & Soups,NULL,5a734034e4b0d58f376be874,Cogs,Campbell's Soup at Hand,0
5ab158e8e4b0915382df7622,511111404446,CAMPBELLS WELL YES,Canned Goods & Soups,NULL,5a734034e4b0d58f376be874,Cogs,Campbell's Well Yes!,0
5afda307e4b03bf01c2a2966,511111404514,O-KE-DOKE,Snacks,NULL,5a734034e4b0d58f376be874,Cogs,O-Ke-Doke,0
5bd2016990fa074576779a18,511111404675,KOTEX,Personal Care,NULL,550b2565e4b001d5e9e4146f,Cogs,Kotex,0
5c112616315a241ba1716511,511111404729,HUGGIES LITTLE SWIMMERS,Baby,BABY,550b2565e4b001d5e9e4146f,Cogs,Huggies Little Swimmers,0
5d540e65a3a018514994f41f,511111404880,BENIHANA,Frozen,NULL,559c2234e4b06aca36af13c6,Cogs,Benihana Frozen Entrees,NULL
5d603537a3a018514994f424,511111404958,RED ROCK DELI,Snacks,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Red Rock Deli Chips,0
5d6415a26d5f3b23d1bc790b,511111405023,511111405023,Magazines,NULL,5d5d4fd16d5f3b23d1bc7905,Cogs,Coastal Living Magazine,NULL
5d658fca6d5f3b23d1bc7912,511111405184,NULL,NULL,NULL,53e10d6368abd3c7065097cc,Cogs,Do It Yourself,NULL
5d66d2fd6d5f3b6188d4f045,511111405252,QUILTING SPECIAL EDITION,Magazines,NULL,5d5d4fd16d5f3b23d1bc7905,Cogs,American Patchwork & Quilting Magazine,NULL
5d66d6016d5f3b6188d4f047,511111405306,511111405306,Magazines,NULL,5d5d4fd16d5f3b23d1bc7905,Cogs,Do It Yourself Special Edition Magazine,NULL
5d66df24a3a018093ab3472b,511111405467,OCEAN SPRAY,Beverages,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Ocean Spray Juices,NULL
5d9d0270a60b87376833e347,511111405535,IMAGINE,Snacks,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,IMAGINE,NULL
5da607daa60b87376833e350,511111405696,511111405696,Health & Wellness,NULL,53e10d6368abd3c7065097cc,Cogs,"BayerÂ® ASPRIN EXTRA STRENGTH ",NULL
5da60859a60b87376833e352,511111405740,FLINTSTONES,Health & Wellness,NULL,5d9b4f591dda2c6225a284aa,Cogs,Flintstonesâ„¢ Vitamins,0
5da60932a60b87376833e356,511111405818,511111405818,Health & Wellness,NULL,53e10d6368abd3c7065097cc,Cogs,ONE A DAYÂ® KIDS AND TEENS,NULL
5daf472da60b87376833e35e,511111405979,LIBERTE,Dairy,NULL,5332f5f3e4b03c9a25efd0ae,Cogs,LIBERTÃ‰Â®,NULL
